sent=1 sample=0 ||| proposal=-0.00288582 ||| joint=-59.6851
sent=180 sample=30 ||| proposal=-0.00267506 ||| joint=-60.8603
sent=180 sample=31 ||| proposal=-0.00267506 ||| joint=-60.8603
sent=180 sample=32 ||| proposal=-0.00267506 ||| joint=-60.8603
sent=180 sample=33 ||| proposal=-0.00267506 ||| joint=-60.8603
sent=180 sample=34 ||| proposal=-0.00267506 ||| joint=-60.8603
sent=180 sample=35 ||| proposal=-0.00267506 ||| joint=-60.8603
sent=180 sample=36 ||| proposal=-0.00267506 ||| joint=-60.8603
sent=180 sample=37 ||| proposal=-0.00267506 ||| joint=-60.8603
sent=180 sample=38 ||| proposal=-0.00267506 ||| joint=-60.8603
sent=180 sample=39 ||| proposal=-0.00267506 ||| joint=-60.8603
sent=180 sample=40 ||| proposal=-0.00267506 ||| joint=-60.8603
sent=180 sample=41 ||| proposal=-0.00267506 ||| joint=-60.8603
sent=180 sample=42 ||| proposal=-0.00267506 ||| joint=-60.8603
sent=180 sample=43 ||| proposal=-0.00267506 ||| joint=-60.8603
sent=180 sample=44 ||| proposal=-0.00267506 ||| joint=-60.8603
sent=180 sample=45 ||| proposal=-0.00267506 ||| joint=-60.8603
sent=180 sample=46 ||| proposal=-0.00267506 ||| joint=-60.8603
sent=180 sample=47 ||| proposal=-0.00267506 ||| joint=-60.8603
sent=180 sample=48 ||| proposal=-0.00267506 ||| joint=-60.8603
sent=180 sample=49 ||| proposal=-0.00267506 ||| joint=-60.8603
sent=180 sample=50 ||| proposal=-0.00267506 ||| joint=-60.8603
sent=180 sample=51 ||| proposal=-0.00267506 ||| joint=-60.8603
sent=180 sample=52 ||| proposal=-0.00267506 ||| joint=-60.8603
sent=180 sample=53 ||| proposal=-0.00267506 ||| joint=-60.8603
sent=180 sample=54 ||| proposal=-0.00267506 ||| joint=-60.8603
sent=180 sample=55 ||| proposal=-0.00267506 ||| joint=-60.8603
sent=180 sample=56 ||| proposal=-0.00267506 ||| joint=-60.8603
sent=180 sample=57 ||| proposal=-0.00267506 ||| joint=-60.8603
sent=180 sample=58 ||| proposal=-0.00267506 ||| joint=-60.8603
sent=180 sample=59 ||| proposal=-0.00267506 ||| joint=-60.8603
sent=180 sample=60 ||| proposal=-0.00267506 ||| joint=-60.8603
sent=180 sample=61 ||| proposal=-0.00267506 ||| joint=-60.8603
sent=180 sample=62 ||| proposal=-0.00267506 ||| joint=-60.8603
sent=180 sample=63 ||| proposal=-0.00267506 ||| joint=-60.8603
sent=180 sample=64 ||| proposal=-0.00267506 ||| joint=-60.8603
sent=180 sample=65 ||| proposal=-0.00267506 ||| joint=-60.8603
sent=180 sample=66 ||| proposal=-0.00267506 ||| joint=-60.8603
sent=180 sample=67 ||| proposal=-0.00267506 ||| joint=-60.8603
sent=180 sample=68 ||| proposal=-0.00267506 ||| joint=-60.8603
sent=180 sample=69 ||| proposal=-0.00267506 ||| joint=-60.8603
sent=180 sample=70 ||| proposal=-0.00267506 ||| joint=-60.8603
sent=180 sample=71 ||| proposal=-0.00267506 ||| joint=-60.8603
sent=180 sample=72 ||| proposal=-0.00267506 ||| joint=-60.8603
sent=180 sample=73 ||| proposal=-0.00267506 ||| joint=-60.8603
sent=180 sample=74 ||| proposal=-0.00267506 ||| joint=-60.8603
sent=180 sample=75 ||| proposal=-0.00267506 ||| joint=-60.8603
sent=180 sample=76 ||| proposal=-0.00267506 ||| joint=-60.8603
sent=180 sample=77 ||| proposal=-0.00267506 ||| joint=-60.8603
sent=180 sample=78 ||| proposal=-0.00267506 ||| joint=-60.8603
sent=180 sample=79 ||| proposal=-0.00267506 ||| joint=-60.8603
sent=180 sample=80 ||| proposal=-0.00267506 ||| joint=-60.8603
sent=180 sample=81 ||| proposal=-0.00267506 ||| joint=-60.8603
sent=180 sample=82 ||| proposal=-0.00267506 ||| joint=-60.8603
sent=180 sample=83 ||| proposal=-0.00267506 ||| joint=-60.8603
sent=180 sample=84 ||| proposal=-0.00267506 ||| joint=-60.8603
sent=180 sample=85 ||| proposal=-0.00267506 ||| joint=-60.8603
sent=180 sample=86 ||| proposal=-0.00267506 ||| joint=-60.8603
sent=180 sample=87 ||| proposal=-0.00267506 ||| joint=-60.8603
sent=180 sample=88 ||| proposal=-0.00267506 ||| joint=-60.8603
sent=180 sample=89 ||| proposal=-0.00267506 ||| joint=-60.8603
sent=180 sample=90 ||| proposal=-0.00267506 ||| joint=-60.8603
sent=180 sample=91 ||| proposal=-0.00267506 ||| joint=-60.8603
sent=180 sample=92 ||| proposal=-0.00267506 ||| joint=-60.8603
sent=180 sample=93 ||| proposal=-0.00267506 ||| joint=-60.8603
sent=180 sample=94 ||| proposal=-0.00267506 ||| joint=-60.8603
sent=180 sample=95 ||| proposal=-0.00267506 ||| joint=-60.8603
sent=180 sample=96 ||| proposal=-0.00267506 ||| joint=-60.8603
sent=180 sample=97 ||| proposal=-0.00267506 ||| joint=-60.8603
sent=180 sample=98 ||| proposal=-0.00267506 ||| joint=-60.8603
sent=180 sample=99 ||| proposal=-0.00267506 ||| joint=-60.8603
prob: -60.85762494 (len=7)
sent=181 sample=0 ||| proposal=-0.0075016 ||| joint=-62.6849
sent=181 sample=1 ||| proposal=-0.0075016 ||| joint=-62.6849
sent=181 sample=2 ||| proposal=-0.0075016 ||| joint=-62.6849
sent=181 sample=3 ||| proposal=-0.0075016 ||| joint=-62.6849
sent=181 sample=4 ||| proposal=-0.0075016 ||| joint=-62.6849
sent=181 sample=5 ||| proposal=-0.0075016 ||| joint=-62.6849
sent=181 sample=6 ||| proposal=-0.0075016 ||| joint=-62.6849
sent=181 sample=7 ||| proposal=-0.0075016 ||| joint=-62.6849
sent=181 sample=8 ||| proposal=-0.0075016 ||| joint=-62.6849
sent=181 sample=9 ||| proposal=-0.0075016 ||| joint=-62.6849
sent=181 sample=10 ||| proposal=-0.0075016 ||| joint=-62.6849
sent=181 sample=11 ||| proposal=-0.0075016 ||| joint=-62.6849
sent=181 sample=12 ||| proposal=-0.0075016 ||| joint=-62.6849
sent=181 sample=13 ||| proposal=-0.0075016 ||| joint=-62.6849
sent=181 sample=14 ||| proposal=-0.0075016 ||| joint=-62.6849
sent=181 sample=15 ||| proposal=-0.0075016 ||| joint=-62.6849
sent=181 sample=16 ||| proposal=-0.0075016 ||| joint=-62.6849
sent=181 sample=17 ||| proposal=-0.0075016 ||| joint=-62.6849
sent=181 sample=18 ||| proposal=-0.0075016 ||| joint=-62.6849
sent=181 sample=19 ||| proposal=-0.0075016 ||| joint=-62.6849
sent=181 sample=20 ||| proposal=-0.0075016 ||| joint=-62.6849
sent=181 sample=21 ||| proposal=-0.0075016 ||| joint=-62.6849
sent=181 sample=22 ||| proposal=-0.0075016 ||| joint=-62.6849
sent=181 sample=23 ||| proposal=-0.0075016 ||| joint=-62.6849
sent=181 sample=24 ||| proposal=-0.0075016 ||| joint=-62.6849
sent=181 sample=25 ||| proposal=-0.0075016 ||| joint=-62.6849
sent=181 sample=26 ||| proposal=-0.0075016 ||| joint=-62.6849
sent=181 sample=27 ||| proposal=-0.0075016 ||| joint=-62.6849
sent=181 sample=28 ||| proposal=-0.0075016 ||| joint=-62.6849
sent=181 sample=29 ||| proposal=-0.0075016 ||| joint=-62.6849
sent=181 sample=30 ||| proposal=-0.0075016 ||| joint=-62.6849
sent=181 sample=31 ||| proposal=-0.0075016 ||| joint=-62.6849
sent=181 sample=32 ||| proposal=-0.0075016 ||| joint=-62.6849
sent=181 sample=33 ||| proposal=-0.0075016 ||| joint=-62.6849
sent=181 sample=34 ||| proposal=-0.0075016 ||| joint=-62.6849
sent=181 sample=35 ||| proposal=-0.0075016 ||| joint=-62.6849
sent=181 sample=36 ||| proposal=-0.0075016 ||| joint=-62.6849
sent=181 sample=37 ||| proposal=-0.0075016 ||| joint=-62.6849
sent=181 sample=38 ||| proposal=-0.0075016 ||| joint=-62.6849
sent=181 sample=39 ||| proposal=-0.0075016 ||| joint=-62.6849
sent=181 sample=40 ||| proposal=-0.0075016 ||| joint=-62.6849
sent=181 sample=41 ||| proposal=-0.0075016 ||| joint=-62.6849
sent=181 sample=42 ||| proposal=-0.0075016 ||| joint=-62.6849
sent=181 sample=43 ||| proposal=-0.0075016 ||| joint=-62.6849
sent=181 sample=44 ||| proposal=-0.0075016 ||| joint=-62.6849
sent=181 sample=45 ||| proposal=-0.0075016 ||| joint=-62.6849
sent=181 sample=46 ||| proposal=-0.0075016 ||| joint=-62.6849
sent=181 sample=47 ||| proposal=-0.0075016 ||| joint=-62.6849
sent=181 sample=48 ||| proposal=-0.0075016 ||| joint=-62.6849
sent=181 sample=49 ||| proposal=-0.0075016 ||| joint=-62.6849
sent=181 sample=50 ||| proposal=-0.0075016 ||| joint=-62.6849
sent=181 sample=51 ||| proposal=-0.0075016 ||| joint=-62.6849
sent=181 sample=52 ||| proposal=-0.0075016 ||| joint=-62.6849
sent=181 sample=53 ||| proposal=-0.0075016 ||| joint=-62.6849
sent=181 sample=54 ||| proposal=-0.0075016 ||| joint=-62.6849
sent=181 sample=55 ||| proposal=-0.0075016 ||| joint=-62.6849
sent=181 sample=56 ||| proposal=-0.0075016 ||| joint=-62.6849
sent=181 sample=57 ||| proposal=-0.0075016 ||| joint=-62.6849
sent=181 sample=58 ||| proposal=-0.0075016 ||| joint=-62.6849
sent=181 sample=59 ||| proposal=-0.0075016 ||| joint=-62.6849
sent=181 sample=60 ||| proposal=-0.0075016 ||| joint=-62.6849
sent=181 sample=61 ||| proposal=-0.0075016 ||| joint=-62.6849
sent=181 sample=62 ||| proposal=-0.0075016 ||| joint=-62.6849
sent=181 sample=63 ||| proposal=-0.0075016 ||| joint=-62.6849
sent=181 sample=64 ||| proposal=-0.0075016 ||| joint=-62.6849
sent=181 sample=65 ||| proposal=-0.0075016 ||| joint=-62.6849
sent=181 sample=66 ||| proposal=-0.0075016 ||| joint=-62.6849
sent=181 sample=67 ||| proposal=-0.0075016 ||| joint=-62.6849
sent=181 sample=68 ||| proposal=-0.0075016 ||| joint=-62.6849
sent=181 sample=69 ||| proposal=-0.0075016 ||| joint=-62.6849
sent=181 sample=70 ||| proposal=-0.0075016 ||| joint=-62.6849
sent=181 sample=71 ||| proposal=-0.0075016 ||| joint=-62.6849
sent=181 sample=72 ||| proposal=-0.0075016 ||| joint=-62.6849
sent=181 sample=73 ||| proposal=-0.0075016 ||| joint=-62.6849
sent=181 sample=74 ||| proposal=-0.0075016 ||| joint=-62.6849
sent=181 sample=75 ||| proposal=-0.0075016 ||| joint=-62.6849
sent=181 sample=76 ||| proposal=-0.0075016 ||| joint=-62.6849
sent=181 sample=77 ||| proposal=-7.69866 ||| joint=-71.7224
sent=181 sample=78 ||| proposal=-0.0075016 ||| joint=-62.6849
sent=181 sample=79 ||| proposal=-0.0075016 ||| joint=-62.6849
sent=181 sample=80 ||| proposal=-0.0075016 ||| joint=-62.6849
sent=181 sample=81 ||| proposal=-0.0075016 ||| joint=-62.6849
sent=181 sample=82 ||| proposal=-0.0075016 ||| joint=-62.6849
sent=181 sample=83 ||| proposal=-0.0075016 ||| joint=-62.6849
sent=181 sample=84 ||| proposal=-0.0075016 ||| joint=-62.6849
sent=181 sample=85 ||| proposal=-0.0075016 ||| joint=-62.6849
sent=181 sample=86 ||| proposal=-0.0075016 ||| joint=-62.6849
sent=181 sample=87 ||| proposal=-0.0075016 ||| joint=-62.6849
sent=181 sample=88 ||| proposal=-0.0075016 ||| joint=-62.6849
sent=181 sample=89 ||| proposal=-0.0075016 ||| joint=-62.6849
sent=181 sample=90 ||| proposal=-0.0075016 ||| joint=-62.6849
sent=181 sample=91 ||| proposal=-0.0075016 ||| joint=-62.6849
sent=181 sample=92 ||| proposal=-0.0075016 ||| joint=-62.6849
sent=181 sample=93 ||| proposal=-5.7278 ||| joint=-62.6
sent=181 sample=94 ||| proposal=-0.0075016 ||| joint=-62.6849
sent=181 sample=95 ||| proposal=-0.0075016 ||| joint=-62.6849
sent=181 sample=96 ||| proposal=-0.0075016 ||| joint=-62.6849
sent=181 sample=97 ||| proposal=-0.0075016 ||| joint=-62.6849
sent=181 sample=98 ||| proposal=-0.0075016 ||| joint=-62.6849
sent=181 sample=99 ||| proposal=-0.0075016 ||| joint=-62.6849
prob: -61.2181295209024 (len=7)
sent=182 sample=0 ||| proposal=-0.00575829 ||| joint=-64.4879
sent=182 sample=1 ||| proposal=-0.00575829 ||| joint=-64.4879
sent=182 sample=2 ||| proposal=-0.00575829 ||| joint=-64.4879
sent=182 sample=3 ||| proposal=-0.00575829 ||| joint=-64.4879
sent=182 sample=4 ||| proposal=-0.00575829 ||| joint=-64.4879
sent=182 sample=5 ||| proposal=-0.00575829 ||| joint=-64.4879
sent=182 sample=6 ||| proposal=-0.00575829 ||| joint=-64.4879
sent=182 sample=7 ||| proposal=-0.00575829 ||| joint=-64.4879
sent=182 sample=8 ||| proposal=-0.00575829 ||| joint=-64.4879
sent=182 sample=9 ||| proposal=-0.00575829 ||| joint=-64.4879
sent=182 sample=10 ||| proposal=-0.00575829 ||| joint=-64.4879
sent=182 sample=11 ||| proposal=-0.00575829 ||| joint=-64.4879
sent=182 sample=12 ||| proposal=-0.00575829 ||| joint=-64.4879
sent=182 sample=13 ||| proposal=-0.00575829 ||| joint=-64.4879
sent=182 sample=14 ||| proposal=-0.00575829 ||| joint=-64.4879
sent=182 sample=15 ||| proposal=-0.00575829 ||| joint=-64.4879
sent=182 sample=16 ||| proposal=-0.00575829 ||| joint=-64.4879
sent=182 sample=17 ||| proposal=-0.00575829 ||| joint=-64.4879
sent=182 sample=18 ||| proposal=-0.00575829 ||| joint=-64.4879
sent=182 sample=19 ||| proposal=-0.00575829 ||| joint=-64.4879
sent=182 sample=20 ||| proposal=-0.00575829 ||| joint=-64.4879
sent=182 sample=21 ||| proposal=-0.00575829 ||| joint=-64.4879
sent=182 sample=22 ||| proposal=-0.00575829 ||| joint=-64.4879
sent=182 sample=23 ||| proposal=-0.00575829 ||| joint=-64.4879
sent=182 sample=24 ||| proposal=-0.00575829 ||| joint=-64.4879
sent=182 sample=25 ||| proposal=-0.00575829 ||| joint=-64.4879
sent=182 sample=26 ||| proposal=-0.00575829 ||| joint=-64.4879
sent=182 sample=27 ||| proposal=-0.00575829 ||| joint=-64.4879
sent=182 sample=28 ||| proposal=-0.00575829 ||| joint=-64.4879
sent=182 sample=29 ||| proposal=-0.00575829 ||| joint=-64.4879
sent=182 sample=30 ||| proposal=-0.00575829 ||| joint=-64.4879
sent=182 sample=31 ||| proposal=-0.00575829 ||| joint=-64.4879
sent=182 sample=32 ||| proposal=-0.00575829 ||| joint=-64.4879
sent=182 sample=33 ||| proposal=-0.00575829 ||| joint=-64.4879
sent=182 sample=34 ||| proposal=-0.00575829 ||| joint=-64.4879
sent=182 sample=35 ||| proposal=-0.00575829 ||| joint=-64.4879
sent=182 sample=36 ||| proposal=-0.00575829 ||| joint=-64.4879
sent=182 sample=37 ||| proposal=-0.00575829 ||| joint=-64.4879
sent=182 sample=38 ||| proposal=-0.00575829 ||| joint=-64.4879
sent=182 sample=39 ||| proposal=-0.00575829 ||| joint=-64.4879
sent=182 sample=40 ||| proposal=-0.00575829 ||| joint=-64.4879
sent=182 sample=41 ||| proposal=-0.00575829 ||| joint=-64.4879
sent=182 sample=42 ||| proposal=-0.00575829 ||| joint=-64.4879
sent=182 sample=43 ||| proposal=-0.00575829 ||| joint=-64.4879
sent=182 sample=44 ||| proposal=-0.00575829 ||| joint=-64.4879
sent=182 sample=45 ||| proposal=-0.00575829 ||| joint=-64.4879
sent=182 sample=46 ||| proposal=-0.00575829 ||| joint=-64.4879
sent=182 sample=47 ||| proposal=-0.00575829 ||| joint=-64.4879
sent=182 sample=48 ||| proposal=-0.00575829 ||| joint=-64.4879
sent=182 sample=49 ||| proposal=-0.00575829 ||| joint=-64.4879
sent=182 sample=50 ||| proposal=-0.00575829 ||| joint=-64.4879
sent=182 sample=51 ||| proposal=-0.00575829 ||| joint=-64.4879
sent=182 sample=52 ||| proposal=-0.00575829 ||| joint=-64.4879
sent=182 sample=53 ||| proposal=-0.00575829 ||| joint=-64.4879
sent=182 sample=54 ||| proposal=-0.00575829 ||| joint=-64.4879
sent=182 sample=55 ||| proposal=-0.00575829 ||| joint=-64.4879
sent=182 sample=56 ||| proposal=-0.00575829 ||| joint=-64.4879
sent=182 sample=57 ||| proposal=-0.00575829 ||| joint=-64.4879
sent=182 sample=58 ||| proposal=-0.00575829 ||| joint=-64.4879
sent=182 sample=59 ||| proposal=-0.00575829 ||| joint=-64.4879
sent=182 sample=60 ||| proposal=-0.00575829 ||| joint=-64.4879
sent=182 sample=61 ||| proposal=-0.00575829 ||| joint=-64.4879
sent=182 sample=62 ||| proposal=-0.00575829 ||| joint=-64.4879
sent=182 sample=63 ||| proposal=-0.00575829 ||| joint=-64.4879
sent=182 sample=64 ||| proposal=-0.00575829 ||| joint=-64.4879
sent=182 sample=65 ||| proposal=-0.00575829 ||| joint=-64.4879
sent=182 sample=66 ||| proposal=-0.00575829 ||| joint=-64.4879
sent=182 sample=67 ||| proposal=-0.00575829 ||| joint=-64.4879
sent=182 sample=68 ||| proposal=-0.00575829 ||| joint=-64.4879
sent=182 sample=69 ||| proposal=-0.00575829 ||| joint=-64.4879
sent=182 sample=70 ||| proposal=-0.00575829 ||| joint=-64.4879
sent=182 sample=71 ||| proposal=-0.00575829 ||| joint=-64.4879
sent=182 sample=72 ||| proposal=-0.00575829 ||| joint=-64.4879
sent=182 sample=73 ||| proposal=-0.00575829 ||| joint=-64.4879
sent=182 sample=74 ||| proposal=-0.00575829 ||| joint=-64.4879
sent=182 sample=75 ||| proposal=-0.00575829 ||| joint=-64.4879
sent=182 sample=76 ||| proposal=-0.00575829 ||| joint=-64.4879
sent=182 sample=77 ||| proposal=-0.00575829 ||| joint=-64.4879
sent=182 sample=78 ||| proposal=-0.00575829 ||| joint=-64.4879
sent=182 sample=79 ||| proposal=-0.00575829 ||| joint=-64.4879
sent=182 sample=80 ||| proposal=-0.00575829 ||| joint=-64.4879
sent=182 sample=81 ||| proposal=-0.00575829 ||| joint=-64.4879
sent=182 sample=82 ||| proposal=-0.00575829 ||| joint=-64.4879
sent=182 sample=83 ||| proposal=-0.00575829 ||| joint=-64.4879
sent=182 sample=84 ||| proposal=-0.00575829 ||| joint=-64.4879
sent=182 sample=85 ||| proposal=-0.00575829 ||| joint=-64.4879
sent=182 sample=86 ||| proposal=-0.00575829 ||| joint=-64.4879
sent=182 sample=87 ||| proposal=-0.00575829 ||| joint=-64.4879
sent=182 sample=88 ||| proposal=-0.00575829 ||| joint=-64.4879
sent=182 sample=89 ||| proposal=-0.00575829 ||| joint=-64.4879
sent=182 sample=90 ||| proposal=-0.00575829 ||| joint=-64.4879
sent=182 sample=91 ||| proposal=-0.00575829 ||| joint=-64.4879
sent=182 sample=92 ||| proposal=-0.00575829 ||| joint=-64.4879
sent=182 sample=93 ||| proposal=-0.00575829 ||| joint=-64.4879
sent=182 sample=94 ||| proposal=-0.00575829 ||| joint=-64.4879
sent=182 sample=95 ||| proposal=-0.00575829 ||| joint=-64.4879
sent=182 sample=96 ||| proposal=-0.00575829 ||| joint=-64.4879
sent=182 sample=97 ||| proposal=-0.00575829 ||| joint=-64.4879
sent=182 sample=98 ||| proposal=-0.00575829 ||| joint=-64.4879
sent=182 sample=99 ||| proposal=-0.00575829 ||| joint=-64.4879
prob: -64.48214171 (len=7)
sent=183 sample=0 ||| proposal=-0.00538254 ||| joint=-65.4671
sent=183 sample=1 ||| proposal=-0.00538254 ||| joint=-65.4671
sent=183 sample=2 ||| proposal=-0.00538254 ||| joint=-65.4671
sent=183 sample=3 ||| proposal=-0.00538254 ||| joint=-65.4671
sent=183 sample=4 ||| proposal=-0.00538254 ||| joint=-65.4671
sent=183 sample=5 ||| proposal=-0.00538254 ||| joint=-65.4671
sent=183 sample=6 ||| proposal=-0.00538254 ||| joint=-65.4671
sent=183 sample=7 ||| proposal=-0.00538254 ||| joint=-65.4671
sent=183 sample=8 ||| proposal=-0.00538254 ||| joint=-65.4671
sent=183 sample=9 ||| proposal=-0.00538254 ||| joint=-65.4671
sent=183 sample=10 ||| proposal=-0.00538254 ||| joint=-65.4671
sent=183 sample=11 ||| proposal=-0.00538254 ||| joint=-65.4671
sent=183 sample=12 ||| proposal=-0.00538254 ||| joint=-65.4671
sent=183 sample=13 ||| proposal=-0.00538254 ||| joint=-65.4671
sent=183 sample=14 ||| proposal=-0.00538254 ||| joint=-65.4671
sent=183 sample=15 ||| proposal=-0.00538254 ||| joint=-65.4671
sent=183 sample=16 ||| proposal=-0.00538254 ||| joint=-65.4671
sent=183 sample=17 ||| proposal=-0.00538254 ||| joint=-65.4671
sent=183 sample=18 ||| proposal=-0.00538254 ||| joint=-65.4671
sent=183 sample=19 ||| proposal=-0.00538254 ||| joint=-65.4671
sent=183 sample=20 ||| proposal=-0.00538254 ||| joint=-65.4671
sent=183 sample=21 ||| proposal=-0.00538254 ||| joint=-65.4671
sent=183 sample=22 ||| proposal=-0.00538254 ||| joint=-65.4671
sent=183 sample=23 ||| proposal=-0.00538254 ||| joint=-65.4671
sent=183 sample=24 ||| proposal=-0.00538254 ||| joint=-65.4671
sent=183 sample=25 ||| proposal=-0.00538254 ||| joint=-65.4671
sent=183 sample=26 ||| proposal=-0.00538254 ||| joint=-65.4671
sent=183 sample=27 ||| proposal=-0.00538254 ||| joint=-65.4671
sent=183 sample=28 ||| proposal=-0.00538254 ||| joint=-65.4671
sent=183 sample=29 ||| proposal=-0.00538254 ||| joint=-65.4671
sent=183 sample=30 ||| proposal=-0.00538254 ||| joint=-65.4671
sent=183 sample=31 ||| proposal=-0.00538254 ||| joint=-65.4671
sent=183 sample=32 ||| proposal=-0.00538254 ||| joint=-65.4671
sent=183 sample=33 ||| proposal=-0.00538254 ||| joint=-65.4671
sent=183 sample=34 ||| proposal=-0.00538254 ||| joint=-65.4671
sent=183 sample=35 ||| proposal=-0.00538254 ||| joint=-65.4671
sent=183 sample=36 ||| proposal=-0.00538254 ||| joint=-65.4671
sent=183 sample=37 ||| proposal=-0.00538254 ||| joint=-65.4671
sent=183 sample=38 ||| proposal=-0.00538254 ||| joint=-65.4671
sent=183 sample=39 ||| proposal=-0.00538254 ||| joint=-65.4671
sent=183 sample=40 ||| proposal=-0.00538254 ||| joint=-65.4671
sent=183 sample=41 ||| proposal=-0.00538254 ||| joint=-65.4671
sent=183 sample=42 ||| proposal=-0.00538254 ||| joint=-65.4671
sent=183 sample=43 ||| proposal=-0.00538254 ||| joint=-65.4671
sent=183 sample=44 ||| proposal=-0.00538254 ||| joint=-65.4671
sent=183 sample=45 ||| proposal=-0.00538254 ||| joint=-65.4671
sent=183 sample=46 ||| proposal=-0.00538254 ||| joint=-65.4671
sent=183 sample=47 ||| proposal=-0.00538254 ||| joint=-65.4671
sent=183 sample=48 ||| proposal=-0.00538254 ||| joint=-65.4671
sent=183 sample=49 ||| proposal=-0.00538254 ||| joint=-65.4671
sent=183 sample=50 ||| proposal=-0.00538254 ||| joint=-65.4671
sent=183 sample=51 ||| proposal=-0.00538254 ||| joint=-65.4671
sent=183 sample=52 ||| proposal=-0.00538254 ||| joint=-65.4671
sent=183 sample=53 ||| proposal=-0.00538254 ||| joint=-65.4671
sent=183 sample=54 ||| proposal=-0.00538254 ||| joint=-65.4671
sent=183 sample=55 ||| proposal=-0.00538254 ||| joint=-65.4671
sent=183 sample=56 ||| proposal=-0.00538254 ||| joint=-65.4671
sent=183 sample=57 ||| proposal=-0.00538254 ||| joint=-65.4671
